DefendantId,drug_count,drug_type,policing_category
87b5366c00e328191747b9ef,4,Distribution,Normally Policed
87b6caaa140a407598f35142,1,Distribution,Normally Policed
87b94866d0242fc94ad21d73,1,Possession,Normally Policed
87bd880e2a90aedd3b8c338a,1,Possession,Highly Policed
87c04690aec17966fef86fa2,3,Possession,Normally Policed
87c06bfe4e3b594a3b7959b4,1,Possession,Normally Policed
87c3838706ab10bb9c1da20e,1,Possession,Normally Policed
87c460b518e7e205484f46c1,1,Possession,Ultra-Policed
87c89c3abf13f9b85b05ff39,4,Possession,Normally Policed
87c90b35d35ac3235ce06bfa,2,Distribution,Normally Policed
87e1c3df29c34a13117512f2,1,Distribution,Ultra-Policed
87e3eda7873dcd9fe61f3486,4,Distribution,Highly Policed
87ea6752f83d47d3b6c9f89d,1,Distribution,Ultra-Policed
87ebe6f3f402f091a3130ccb,2,Distribution,Normally Policed
87ecb3cff01acde6b58a10c9,2,Distribution,Highly Policed
87f1e0de0e12feba3572f246,1,Possession,Highly Policed
87f1eb3ed8f02ec8f4944c36,1,Distribution,Normally Policed
87f5cdb42cb947af25e889db,1,Distribution,Normally Policed
87f98c8782d357c6b553c550,1,Distribution,Highly Policed
87fce3e7b5f6247eb1749886,1,Distribution,Normally Policed
87fdfa8394b3387f7fb02deb,1,Possession,Normally Policed
8800d4b49446460bce4a05d6,1,Distribution,Normally Policed
8800d9321a907bf03cf77ef1,10,Distribution,Normally Policed
88018060910ae982700e9689,1,Possession,Normally Policed
8804e9777115fcdd73696a3d,1,Possession,Highly Policed
88078e1c693ab9ca3d1ef7b8,2,Possession,Normally Policed
88083791f48097e90265ef8b,1,Possession,Normally Policed
880ec95711de5f3dd389411c,5,Distribution,Normally Policed
8810d495b4cecf73f16c9817,5,Distribution,Normally Policed
88112d05da6dcc1f2b98512d,3,Possession,Ultra-Policed
88172e930e9127d6d166db31,5,Distribution,Normally Policed
881b68f4cbe2bee8be3c9fff,1,Possession,Ultra-Policed
88250ee8c97afcb1636f47e0,1,Possession,Normally Policed
88266e36a3235a648481d3ef,2,Distribution,Normally Policed
88268aa78f8efe20052bf850,1,Possession,Highly Policed
8830866d217c6517b3f0b63a,1,Possession,Normally Policed
8831e458a27aad8814955b26,3,Possession,Normally Policed
8832abf7df6de6c5478fafd9,6,Possession,Normally Policed
883cb30f6b49d40390d88fcc,1,Possession,Normally Policed
8840dbf64a6d568526b5ca88,1,Possession,Normally Policed
884524cf9f29b03a3bece528,5,Possession,Highly Policed
885080a98c1b85ce96cebc20,15,Distribution,Normally Policed
88515d6e5f24e89abcb25755,2,Distribution,Ultra-Policed
885299ece4bd5e056b1fad55,3,Distribution,Normally Policed
885494f04dba61fa45f93b96,1,Possession,Normally Policed
8859a3d6171799827f9cf43b,1,Distribution,Normally Policed
88603609a2594e60bcf9bac8,1,Distribution,Ultra-Policed
8863617a94ac401b70a7737c,1,Distribution,Normally Policed
886c6c1bdd5daa032ca6ead0,2,Distribution,Normally Policed
886eef71d3a5805fc7010715,3,Distribution,Highly Policed
887214cd339f4fd16ac2e439,9,Distribution,Normally Policed
88794dce3f98a8488d43c91e,1,Distribution,Normally Policed
887f10cffb4cfefeb72ae890,1,Possession,Normally Policed
888205636895e9ffe85f1d84,2,Possession,Normally Policed
888346a4c3b86be88d8f1246,3,Distribution,Normally Policed
888571a1b78e755246e7f8f6,5,Possession,Normally Policed
88868efe52c1d543a60e27ee,23,Distribution,Normally Policed
888aaf06a98a49682a8d130a,1,Distribution,Normally Policed
888cec2400d8c51f7f7c4499,2,Distribution,Normally Policed
888d42fe75b7b99ce327359c,1,Distribution,Normally Policed
88909383fe6cffbb8a301fb6,2,Possession,Normally Policed
8893a05fcc92fc03a4129ff2,5,Possession,Normally Policed
8898412c84c77157e798a925,1,Distribution,Normally Policed
889ced95fb27871bd9ef2d27,1,Distribution,Highly Policed
889f54d67ceeb971dbd8b5ea,30,Distribution,Highly Policed
88ae09c1b412fac8bbfad67e,2,Possession,Normally Policed
88b196062fa0bc08ce3a5a96,6,Distribution,Normally Policed
88b1e383d63221c21a7c5e09,1,Distribution,Normally Policed
88b3a102e6f0d35f48f8f376,1,Possession,Normally Policed
88b93e0623dd22e5a7f12d7a,1,Distribution,Normally Policed
88bd46392d486c04242d3f4a,1,Possession,Highly Policed
88bfabe91bcc7ea4777be517,3,Distribution,Normally Policed
88c1840c87e6c586a73e5955,4,Distribution,Normally Policed
88c2e0ccba2f572b886bf4df,1,Distribution,Normally Policed
88c8dc75cf6fddac8c4492ff,2,Possession,Ultra-Policed
88cca18cb63af088965541d8,5,Distribution,Normally Policed
88cfa5b587af49d277552607,1,Possession,Highly Policed
88d3872ef40bcde544991894,1,Possession,Normally Policed
88dc2642c1e45eab9058c7a7,1,Distribution,Highly Policed
88ddcde0bfece68ddc50926d,2,Distribution,Normally Policed
88e01fade92134948a4d3656,1,Distribution,Normally Policed
88e05c6e8592497f3d0b99c4,1,Distribution,Normally Policed
88e7b1133f3bd70a30075090,2,Distribution,Ultra-Policed
88e916502fd19f43feafbbcb,4,Distribution,Normally Policed
88eef58912ffe1d4d4cb0167,1,Possession,Highly Policed
88f2027d39e0123a587d4cb6,10,Distribution,Normally Policed
88f377d73383a3b4a5bd8061,3,Distribution,Highly Policed
88f455a6598501ef0586fa03,1,Possession,Normally Policed
88f5b9bf52cdedd93ef8ff0f,3,Possession,Normally Policed
88fae0cad20960c1569170fd,3,Possession,Normally Policed
88faecd0b439eae795771fdd,2,Distribution,Normally Policed
88fe3419f4b2a2254ea6697e,2,Distribution,Normally Policed
89000d7319b9d92d79708646,3,Possession,Highly Policed
890089ce2f9f0fb983e44293,2,Distribution,Normally Policed
89043124dcfa88397d00d29a,1,Distribution,Normally Policed
8909d291275b18977f3838f8,2,Possession,Highly Policed
890cae26a33f7a5318c14d98,2,Distribution,Highly Policed
8910ad7c77044f1cd2e8835b,2,Distribution,Highly Policed
89156404c492f78d5880b43f,1,Distribution,Highly Policed
8916b9cbf6e1ca9b63b5d40a,3,Distribution,Normally Policed
891e43ec8e1917b83eb7eb3d,1,Distribution,Normally Policed
891fa9890a8dda97cd4c77c5,10,Distribution,Normally Policed
892e31f5d11e67ee19ca7ed7,5,Possession,Highly Policed
893619c008806b514346cc01,4,Distribution,Normally Policed
8940f035b83ffd669c12c009,5,Distribution,Normally Policed
8941521d2a1f2e8a50f2e371,8,Distribution,Normally Policed
894913911586e85befb21a9d,1,Possession,Normally Policed
894a0a8becdf257070cdb38f,1,Possession,Normally Policed
894a8feff84294e049098535,1,Possession,Normally Policed
894f9a9287cd08a6f79e56a6,1,Possession,Ultra-Policed
8952e338aff36745067ad4d0,1,Possession,Normally Policed
896629dc2001cb9f38860273,1,Possession,Normally Policed
8968485957a0b77aafb609da,6,Distribution,Normally Policed
896ba345a8eb33caaeda48f2,1,Possession,Normally Policed
896f9eb9abd6a507f8115b15,2,Distribution,Normally Policed
8974dd9627f5d46cabd1b09c,3,Distribution,Normally Policed
89805cffd88ee3c8f372f709,1,Distribution,Normally Policed
89839bca429290338c5bdfac,1,Possession,Highly Policed
8985c0641009e6432f7206df,1,Distribution,Normally Policed
89870709f2fb6aaf9b488b20,4,Distribution,Highly Policed
898b523d1a2d0902563d0e98,1,Distribution,Normally Policed
899094148f539c5c988f7062,1,Possession,Normally Policed
89984568aa66ed78012fbf4a,1,Possession,Normally Policed
89a2a13f7d8004577ea4226a,1,Possession,Normally Policed
89a570aec511415a25eab511,2,Possession,Normally Policed
89ab85fd22bd21de35a5e3db,2,Distribution,Normally Policed
89ae8b8e56f98f16d1da85d5,9,Distribution,Normally Policed
89b473fb83b729b22295d233,1,Possession,Normally Policed
89be3bbff94452a432b5238c,1,Possession,Ultra-Policed
89de25f0475e8bb37852f65d,1,Possession,Normally Policed
89df82833e193c55243c95ed,2,Distribution,Normally Policed
89ea186eec125ac8a2fbac6f,4,Possession,Normally Policed
89f5e3ea3d74943c38ef36d1,1,Distribution,Normally Policed
89f943df59f151a7f3dcca3c,6,Distribution,Highly Policed
8a00f5b6ee36e3d4f56b6e4b,1,Distribution,Normally Policed
8a04a6706be7f2662ce55fcf,2,Distribution,Normally Policed
8a0afcefc5c0be64dcb4c19b,1,Possession,Normally Policed
8a16f6c8171ca76c9afc39f1,8,Possession,Ultra-Policed
8a18d2c1c9a7b8e4c816bd32,1,Possession,Normally Policed
8a2166179e35ae57030149b5,2,Distribution,Normally Policed
8a232cfb2e089fa6471ced94,1,Possession,Normally Policed
8a23bc02f68577b2c700af9e,4,Possession,Highly Policed
8a285785efe9c115883b0e80,1,Distribution,Normally Policed
8a2b46c6188f366d9695b557,3,Possession,Normally Policed
8a31cb1423cf13acce45a29f,2,Distribution,Normally Policed
8a35322420d70508647a9e1c,3,Distribution,Normally Policed
8a3d88be0900ce3d97b303d3,1,Distribution,Normally Policed
8a3ed36012b1044bca05a171,5,Possession,Normally Policed
8a3fb3cfe7ba17d6f258e4d6,1,Possession,Normally Policed
8a4103c6fa848d6b449a03f4,1,Possession,Normally Policed
8a4979b0d388e4f3a43111f9,1,Possession,Normally Policed
8a4ec5a3b9581f5895bbeb0c,2,Distribution,Normally Policed
8a51cd6935f3ecfab4a06cc0,4,Possession,Highly Policed
8a532677c5f72a304d0c1ca5,1,Possession,Normally Policed
8a54d8ae5f35c6d591cf155b,2,Possession,Normally Policed
8a56115b7b87c0bc397c6561,3,Distribution,Normally Policed
8a5d2d35c74ee52074b98b53,1,Possession,Normally Policed
8a66420a8c484e8fa39c3f59,1,Possession,Normally Policed
8a6813b23fdc1012a73f7415,2,Distribution,Normally Policed
8a697939b6f7974adfdb353e,1,Possession,Ultra-Policed
8a7020815fbdd7e7b5e22b14,6,Distribution,Normally Policed
8a754b38aec3403060927490,2,Distribution,Normally Policed
8a797d77b43ba184e517cd68,1,Distribution,Normally Policed
8a8145266f1689d70dc7762f,1,Possession,Normally Policed
8a8915a0c415b6c83181fb8b,1,Possession,Normally Policed
8a8a6c8b31f828528f9f68a7,7,Distribution,Highly Policed
8a8ab54ddc32f9b9edd028be,2,Distribution,Normally Policed
8a8c7a8473ef0b4899a2ef28,6,Distribution,Highly Policed
8a915461a9594166eda56e64,3,Distribution,Highly Policed
8a916293cc90c4174e69a6fe,1,Possession,Normally Policed
8a9462afc128210f07e15991,1,Distribution,Highly Policed
8a95570c164658eb94cd240b,1,Distribution,Normally Policed
8a97e644003592272383a748,1,Possession,Normally Policed
8a999192bc175e8417afbbbb,1,Distribution,Normally Policed
8a99a6f7a57c4e19c5e6633f,2,Distribution,Highly Policed
8a9ab622911b1eccde998a40,1,Possession,Normally Policed
8a9b88ffd44cc498dafe4805,2,Possession,Ultra-Policed
8aa06fcf47613fa88ba2b433,1,Possession,Highly Policed
8aa33a3586e5b7b5ce1ebf36,1,Possession,Normally Policed
8aaac0c097dcd5c6a02b5899,3,Distribution,Highly Policed
8aafc7632e2636afb7ccde7b,1,Possession,Normally Policed
8ab03c930b27bf879af4f8e7,9,Possession,Ultra-Policed
8ab555d71a0192ec5c8b75b8,1,Possession,Highly Policed
8ab6f6f7ae744f876c3517ca,1,Distribution,Normally Policed
8abcad5d6d2e318ae39ce939,1,Distribution,Normally Policed
8ac03d2ef26d69b9a495db07,4,Distribution,Normally Policed
8ac72e29dcd2a2d0033cdeeb,21,Distribution,Highly Policed
8ac7759526db9b02f43c7d14,1,Possession,Normally Policed
8acb94e4568bee1ae74c2a84,1,Possession,Normally Policed
8ace3336899654eafd27281d,4,Distribution,Normally Policed
8ad24d5d6e7e449f82b311bd,2,Possession,Highly Policed
8ad3d72120de72bc029dc8b2,2,Distribution,Highly Policed
8ad54e1ef8ffbc5cfc7c4584,1,Distribution,Normally Policed
8adbe76ca7381e5418e5eda6,1,Distribution,Highly Policed
8add4744abdd4b6fc4dbd361,2,Distribution,Normally Policed
8adea6d331375315a402bfe6,2,Possession,Highly Policed
8adf707d7f0b05bdcf6d7130,4,Distribution,Normally Policed
8adfcc699b26c9e24315cc8d,4,Possession,Normally Policed
8ae2fbeee0d1a24df1c98947,1,Distribution,Normally Policed
8ae5eb760836f401a566eeb8,2,Possession,Normally Policed
8ae7b0978796bec2d8dff97c,1,Possession,Normally Policed
8ae90594a376bd9423b75012,4,Distribution,Normally Policed
8af08ec4a18ae9965d935e7a,1,Distribution,Highly Policed
8af4265618c2b27067140ca1,1,Possession,Normally Policed
8af7622f4e3171bde2640e31,1,Distribution,Normally Policed
8af7d6b96cb25284a90a57aa,5,Distribution,Normally Policed
8aff074a34f35565cad96526,2,Distribution,Normally Policed
8b02485dbb2130a5afd52d68,5,Distribution,Ultra-Policed
8b0b6fa6f3977a28f8b4d381,1,Possession,Highly Policed
8b0d5fc6d165ea1b6b5385c3,2,Possession,Normally Policed
8b132f7ae7f5d68291d827bd,1,Distribution,Normally Policed
8b138159874c7aa8fbee6f27,1,Distribution,Normally Policed
8b168518351ea81884833fc9,2,Possession,Ultra-Policed
8b1adc9e262b87d128f1dde8,1,Possession,Normally Policed
8b1e0daaebf06fcc92ae75e7,1,Possession,Normally Policed
8b1e4b4d592b13a26064b4fa,2,Distribution,Normally Policed
8b2b085877f5e3bdc9bb392b,5,Distribution,Normally Policed
8b2d9b1d6b62da72c1324073,13,Possession,Ultra-Policed
8b2f5da323912fd5561634cc,1,Possession,Normally Policed
8b331af7644f14a7a24c7331,5,Possession,Normally Policed
8b33ca2fa0bafda987d33462,5,Distribution,Normally Policed
8b3a584816b36d7ac4474eea,2,Distribution,Normally Policed
8b3cfc3e68fe782fa3e03818,1,Possession,Highly Policed
8b423f592c69c084178094fa,1,Distribution,Normally Policed
8b4575ac7bffeb17250b9416,2,Distribution,Normally Policed
8b52886cc14f829b1d25e462,5,Distribution,Normally Policed
8b54da6b1442e45d14cc858e,1,Distribution,Normally Policed
8b55c49ef38c82a3e567251f,2,Distribution,Normally Policed
8b57074159272987a3efae92,20,Distribution,Highly Policed
8b587c34c4e469006c1db745,1,Distribution,Ultra-Policed
8b5aab518cbb00ff30ab4553,1,Possession,Highly Policed
8b5c278b095c6f08738b9789,1,Possession,Normally Policed
8b5db7526c61064316c5325d,3,Possession,Normally Policed
8b6514627e4e358a40b66642,6,Distribution,Highly Policed
8b690175d489431604a24154,3,Possession,Normally Policed
8b6d6f6fcb211de55a80cc79,16,Distribution,Highly Policed
8b721c4c22a2ee5e8b57839e,4,Possession,Normally Policed
8b765dfb603cd82fbbc1bdb0,2,Distribution,Highly Policed
8b7975582de54e135c5d4d1a,2,Distribution,Normally Policed
8b8172098ec7c3f824ddf325,1,Possession,Ultra-Policed
8b83d85050b646c8477ad8c9,2,Possession,Normally Policed
8b89fd910e6a7078aaf385ee,4,Distribution,Highly Policed
8b8a6bb3a1d6be7921480373,1,Possession,Normally Policed
8b8c93f5462145ebf6074581,7,Distribution,Highly Policed
8b8ce88de703c701d1f9c6c4,3,Distribution,Highly Policed
8b8cffcdcfd7baad9b945e79,4,Distribution,Normally Policed
8b9c2a589d2c4e7ef45552bd,3,Possession,Normally Policed
8b9c4fe3fddb465d8f8341cd,4,Distribution,Normally Policed
8ba32d1b18550cb127eccca3,12,Distribution,Normally Policed
8ba34b241ee8ca247739c56f,2,Distribution,Highly Policed
8babb9feb66d48b677cff53a,1,Possession,Highly Policed
8bacf8f6b44253a88468dbd0,1,Possession,Normally Policed
8bb0ec6938d15043f6f69a3b,1,Possession,Highly Policed
8bb4be7af91353744b45b414,1,Possession,Normally Policed
8bb8a04f6f28c6c26137d1d2,1,Possession,Ultra-Policed
8bcbc743c494d0cfd501f6e3,5,Distribution,Normally Policed
8bccdf8eab1a678cacdd2005,1,Distribution,Ultra-Policed
8bcfa60621c1cba34b59bef7,1,Distribution,Highly Policed
8bda219630128b1f04f0b119,1,Possession,Normally Policed
8bdb492811fefa3f6ebc8cec,4,Possession,Highly Policed
8bde79f6411fc21c8b571bd2,2,Possession,Normally Policed
8be1467b5d1cab2354f2f7ae,1,Distribution,Normally Policed
8be2d9ef1e9853755a13d357,1,Distribution,Normally Policed
8be62caefb1bb3edc066c5ba,3,Distribution,Normally Policed
8be6f780517ec41114528252,3,Distribution,Ultra-Policed
8bef0c43dba5918bd20e4638,3,Possession,Ultra-Policed
8bf58864cefe1fe524f99309,1,Distribution,Normally Policed
8bf80934e07770f56acdacb7,9,Possession,Normally Policed
8bfde0709c8a21f19ed191c3,4,Distribution,Normally Policed
8c0148c68eb0b826a67fcf0d,2,Distribution,Highly Policed
8c019d92d56eef96304aba73,4,Distribution,Ultra-Policed
8c0269ea60c2c55ff6f7055a,7,Distribution,Normally Policed
8c0383d701f7267eeff314f0,1,Distribution,Normally Policed
8c0b408c76128d791627e1b5,3,Possession,Highly Policed
8c10180b8c53c233a6766a42,3,Distribution,Normally Policed
8c1526872ecbd09c66a6d202,1,Distribution,Normally Policed
8c1c1e77151b7f0acc1a22d5,1,Distribution,Normally Policed
8c2001d048c55b9b01a94aef,1,Possession,Normally Policed
8c206b30ed001b4421fd1c5b,1,Distribution,Normally Policed
8c2484c1a8b489bdd7196848,1,Distribution,Normally Policed
8c28aa51d172c637d33c49f3,1,Possession,Normally Policed
8c29078ed28f1e7e295eef4e,13,Distribution,Normally Policed
8c29da6e8899ef8f24dec6e5,1,Possession,Normally Policed
8c2ad89b6b4a05e4d312e65e,1,Possession,Normally Policed
8c2e2d0ef05389be3a74f293,1,Distribution,Normally Policed
8c308c925742e42610a48ec0,1,Distribution,Normally Policed
8c33e9ea76326971d7b4fc15,1,Distribution,Normally Policed
8c35f9c703b94dc9d218670b,1,Possession,Normally Policed
8c3e1c054f4c39720fb97706,1,Distribution,Normally Policed
8c42c1463a7cc794c333fb46,1,Distribution,Ultra-Policed
8c450ab7972810a46cec5104,4,Distribution,Highly Policed
8c4a196e6e45e1d998289fe1,3,Distribution,Normally Policed
8c50c8b76450b2ef1dbf072d,2,Distribution,Ultra-Policed
8c5421c129fd946f63b759bc,1,Possession,Normally Policed
8c57826c12ff6a6d55eca4b1,1,Distribution,Normally Policed
8c58dec6d2f20e3d5252ed35,1,Distribution,Normally Policed
8c667691c402970598b5837c,2,Distribution,Highly Policed
8c67825b7945554ea7bf1a3b,1,Distribution,Normally Policed
8c6b64da79b19891979a2bc7,2,Distribution,Normally Policed
8c6c2894c511e112a11e38f5,2,Possession,Highly Policed
8c6c38ba6d819248c6d1bfd8,1,Distribution,Highly Policed
8c8269338ca89ddbe56e6719,1,Possession,Normally Policed
8c876681201b6e3997789d1b,1,Possession,Normally Policed
8c8a6373335ffeb3b473598a,3,Distribution,Normally Policed
8c8b70ff32daf7463fb3325b,1,Distribution,Highly Policed
8c8bb30af9df5132d38d9b6f,1,Distribution,Normally Policed
8c8e3ae0da25658b2b08ccd7,3,Distribution,Highly Policed
8c8fcf2fd3bdc67a10777664,7,Distribution,Ultra-Policed
8c96bd0167d879e2be02a3bb,4,Possession,Normally Policed
8c9a3c9f8ee4e6a6cb6232cb,4,Possession,Highly Policed
8c9afbb164a2eb60c6e2766d,2,Distribution,Normally Policed
8c9dfdfa0da0b595e3a09901,3,Distribution,Normally Policed
8c9eda768eddf1ecb9e44d46,1,Possession,Normally Policed
8ca2ae1aedf991fa200785a9,1,Possession,Highly Policed
8ca6011c05472123e22670f9,1,Distribution,Normally Policed
8ca8565b57581a16b609f84b,1,Possession,Highly Policed
8caabe40e6cbfe42236b2543,1,Possession,Highly Policed
8cae6815c362926af618835f,3,Distribution,Normally Policed
8cafd0f17b630fdbf80e7255,1,Distribution,Highly Policed
8cb1fa986fcee617dfe596c9,1,Distribution,Normally Policed
8cb7ccf8aaf60b4d578aade9,1,Possession,Normally Policed
8cb7d008e650836d0b3e0fba,1,Possession,Normally Policed
8cbb75dabeb6359ecc535986,3,Possession,Normally Policed
8cbb9efde2841773f1fe0891,1,Distribution,Normally Policed
8cbc1b284718f88f7083c6fc,3,Distribution,Highly Policed
8cc1213e2a1b84d3aa58e56b,2,Distribution,Highly Policed
8cc230925c19d10cdcc831f3,1,Distribution,Normally Policed
8cc55ff650eaf695c6c52f57,8,Distribution,Highly Policed
8cc7250d7218c059620e583d,1,Possession,Highly Policed
8cca9dbc4dba6f7a26a14f59,11,Distribution,Highly Policed
8ccc1fc562e8e4c4f9faefca,2,Possession,Normally Policed
8ccd2e0e81196e4259a8b548,4,Distribution,Normally Policed
8ccddc16a4a5d91a9363e29a,1,Distribution,Normally Policed
8cd074e355b4565edbccc56d,1,Distribution,Normally Policed
8cd38406a86d8bf93e439925,2,Distribution,Normally Policed
8cd4d1a8adf5217db56c876c,1,Possession,Normally Policed
8cd691831c1c99348dbaff5f,2,Possession,Normally Policed
8cd697c6467fc220251688d6,2,Distribution,Normally Policed
8cd7eca8df7fa49e763d43c4,1,Possession,Normally Policed
8cdc239d28a7849029cc666a,6,Distribution,Normally Policed
8ce0ebfce7ea22cd80fe9b32,1,Possession,Normally Policed
8ce65b4381bc210020ce1398,2,Distribution,Ultra-Policed
8ce7c84649b3d9be312cf679,5,Distribution,Normally Policed
8cebafbcd6e8a33509623669,1,Possession,Normally Policed
8cebc0ce6f86d696292aca95,4,Distribution,Normally Policed
8cec53153542e2df4e4769a1,5,Distribution,Normally Policed
